,id_news,country,media_outlet,url,title,text,date,San_Pablo,San_Juan_de_la_Costa,Río_Negro,Quinchao,Quemchi,Quellón,Queilén,Puyehue,Purranque,Puqueldón,Puerto_Varas,Puerto_Octay,Puerto_Montt,Palena,Osorno,Maullín,Los_Muermos,Llanquihue,Hualaihué,Futaleufú,Frutillar,Fresia,Dalcahue,Curaco_de_Vélez,Cochamó,Chonchi,Chaitén,Castro,Calbuco,Ancud
35,21934716.0,chile,radiosago,https://www.radiosago.cl/comision-despacha-a-sala-de-la-camara-proyecto-que-regula-a-trabajadores-de-plataformas-digitales/,Comisión despacha a Sala de la Cámara proyecto que regula a trabajadores de plataformas digitales,"Este martes, la comisión de Trabajo de la Cámara de Diputados revisó en particular y despachó el proyecto de ley que modifica el Código del Trabajo en relación al contrato de trabajadores de empresas de plataformas de digitales de servicios. Con ello, la propuesta -que figura en su segundo trámite constitucional- pasará a ser analizada por la Sala de la Cámara Baja. La moción fue ingresada al Congreso en mayo de 2020 -en plena pandemia y en medio del auge de las olataformas de delivery y entretenimiento- bajo la autoría de los senadores Carolina Goic (DC), Juan Pablo Letelier (PS), Manuel José Ossandón (RN) y David Sandoval (UDI) busca resguardar a quienes desarrollan labores en esta área y apunta específicamente a quienes colaboran en aplicaciones de transportes de pasajeros y aquellas relacionadas al delivery de alimentos, donde se han denunciado irregularidades. Luego de un año de tramitación, en abril de 2021 la propuesta fue respaldada por el Senado y avanzó a la Cámara de Diputados, y su contenido se acordó a partir de las recomendaciones que resultaron de una mesa técnica tripartita que convocó el Gobierno. Sin embargo, la iniciativa no registró avances desde ese entonces en la comisión de Trabajo de la Cámara, pese a que el Ejecutivo le puso suma urgencia a su discusión. Con todo, los parlamentarios de la instancia acordaron en la sesión de este lunes acelerar su tramitación, con el objetivo de que la regulación se convierta en ley antes de que asuma el Presidente electo, Gabriel Boric, el 11 de marzo de este año. Propuestas de regulación La propuesta considera como trabajador de plataformas digitales a aquel que ejecuta servicios personas, sea a cuenta propia o ajena, solicitados por usuarios de una aplicación administrada o gestionada por una emrpresa de plataforma digital de servicios. Estos serán considerados como trabajadores dependientes o independientes, según se cumplan los requisitos que estipula el Código del Trabajo. Además, en los contratos de los trabajadors independientes se tendrá que explicitar la determinación de la naturaleza de los servicios, los términos y condiciones bajo los cuales deben prestarse. Así, por ejemplo, se aprobó una indicación que apunta a que durante los primeros tres años de entrada en vigencia de la ley, el Consejo Superior Laboral tendrá que emitir un informe anual en el que «se evaluará la implementación y aplicación de la ley y sus resultados, abordando especialmente los efectos de la distinción de la calificación entre trabajadores dependientes e independientes». Informe que luego deberá ser remitido al Presidente de la República y a las Comisiones de Trabajo y Previsión Social del Senado y de Trabajo y Seguridad Social de la Cámara de Diputados. También contempla un método de cálculo para la determinación de las remuneraciones, forma y periodo de pago, además de la designación de un canal oficial donde el trabajador pueda presentar sus objeciones, reclamos o requerimientos respecto a las condiciones laborales. Fuente: Emol",2022-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,21934724.0,chile,radiosago,https://www.radiosago.cl/fiscalia-nacional-economica-da-inicio-investigacion-de-fusion-de-vtr-y-claro-en-chile/,Fiscalía Nacional Económica da inicio investigación de fusión de VTR y Claro en Chile,"La Fiscalía Nacional Económica (FNE) informó que dio inicio a la investigación de la fusión entre VTR y Claro Chile. «Habiéndose analizado la Notificación, y teniéndose presente el contenido y alcance de la exención solicitada, es posible concluir que bajo los términos informados, los antecedentes se encuentran completos, de conformidad con lo requerido por el Reglamento», indicó la Fiscalía en el documento, que consta de dos páginas. Asimismo agregó que «en razón de lo anterior, y sin perjuicio de los demás antecedentes e información que durante el procedimiento de investigación pueda requerir la Fiscalía Nacional Económica, corresponde dictar resolución de inicio de investigación, conforme a los términos del artículo 50 inciso tercero del DL 211». Cabe recordar que ambas empresas dieron a conocer en septiembre del año pasado la propuesta de joint venture (JV), que combinará las operaciones complementarias de VTR –que entrega productos fijos como banda ancha y televisión de pago- y Claro Chile –que ofrece servicios de telecomunicaciones-. Esto, según señalaron con el fin de crear un negocio con mayor escala, diversificación de producto, y una estructura de capital que permitirá realizar inversiones significativas para expandir la red de fibra óptica y colocar en primer plano los servicios móviles de quinta generación (5G). En la ocasión, ambas firmas manifestaron que «las partes esperan que el JV genere beneficios operativos significativos, incluyendo el correspondiente valor asociado, con un estimado de sinergias mayor a los $180 millones, esperando completar el 80% de las mismas dentro de los primeros tres años posteriores al cierre de la transacción». «La mayoría de estos beneficios se relacionan con ahorros en costos, impulsados por eficiencias operativas y de red resultantes del JV», agregaron. Adicionalmente, manifestaron que esperan que el JV genere ingresos adicionales a través de oportunidades de ventas cruzadas y de escala. Fuente: Emol.com",2022-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,21934729.0,chile,radiosago,https://www.radiosago.cl/dos-casas-y-tres-bodegas-quemadas-deja-nuevo-ataque-incendiario-en-lumaco-se-registraron-disparos/,Dos casas y tres bodegas quemadas deja nuevo ataque incendiario en Lumaco: Se registraron disparos,"Disparos precedieron a la quema de dos casas y tres bodegas en la comuna de Lumaco, Provincia de Malleco, la cual se encuentra en estado de excepción constitucional, debido a los hechos de violencia en la zona. Este nuevo atentado perpetrado por desconocidos y que aún no ha sido adjudicado por algún grupo, no dejó personas lesionadas ni detenidos. «Durante la madrugada desconocidos realizaron disparos y quemaron tres bodegas y dos casas habitación en la comuna de Lumaco, este acto repudiable es una pésima señal para empezar el nuevo año», dijo la delegada de Malleco Katia Guzmán. «Estos actos condenables nos llevan a perseverar sin pausas en la persecución de estos delincuentes. Y es por ello que esta semana el Congreso vuelve a ver la prórroga del estado de excepción constitucional, acciones como estas legitiman más su continuidad», aseguró. Guzmán dijo que espera que el Parlamento apruebe una vez más (sería la quinta) esta continuidad, «porque es una necesidad imperiosa en la Provincia de Malleco y otros lugares de la Macrozona Sur», donde «hay grupos que insisten en intentan imponer su visión a través de la violencia». Fuente: Emol Imagen: @lauritalumaco1",2022-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,21934735.0,chile,radiosago,https://www.radiosago.cl/realizaran-segunda-votacion-para-presidir-la-convencion-reyes-y-rebolledo-se-destacaron-en-la-primera-ronda/,Realizarán segunda votación para presidir la Convención: Reyes y Rebolledo se destacaron en la primera ronda,"Pasada las 9:30 horas inició la sesión donde la Convención Constitucional votará y elegirá a su nueva mesa directiva de presidencia y vicepresidencia. Esto, ya que el artículo 40 de Rotación de la Mesa Directiva del reglamento interno expresa que todos los miembros de la instancia “serán reemplazados transcurridos seis meses desde la instalación de la Convención Constitucional”. Además, señala que “estarán inhabilitados para ser parte de la mesa directiva las y los convencionales que hayan sido parte de la misma con anterioridad”. Es decir, Elisa Loncon y Jaime Bassa no podrán repostular al cargo. El pleno de la Convención Constitucional, es decir, todos los integrantes del órgano redactor, deberán votar por quienes encabezarán la presidencia y vicepresidencia de la instancia. Debido a que ninguno de los convencionales obtuvo al menos 78 votos, el proceso se realizará nuevamente. Es importante mencionar que esta segunda votación para la presidencia de la Convención no escoge a las mayorías del primer proceso. Es decir, el nuevo sufragio comenzará en igualdad de condiciones para todos los convencionales. Fuente: CNNChile",2022-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,21934737.0,chile,radiosago,https://www.radiosago.cl/corte-ratifica-que-sernapesca-debe-entregar-datos-de-antiparasitarios-usados-por-salmoneras/,Corte ratifica que Sernapesca debe entregar datos de antiparasitarios usados por salmoneras,"La Primera y Segunda sala de la Corte de Apelaciones de Puerto Montt ratificaron la decisión del Consejo para la Transparencia (CPLT) que ordenó al Servicio Nacional de Pesca y Acuicultura (Sernapesca) la entrega de información sobre tratamientos antiparasitarios utilizados en la industria salmonera. Ello tras rechazar los reclamos de ilegalidad presentados por tres grupos de empresas en contra del pronunciamiento del CPLT, acciones que buscan dejar sin efecto la difusión de antecedentes por centro de cultivo entre los años 2015 y 2019 (Roles N° 60, 62, y 63-2020). El caso fue presentado ante el Consejo por una organización internacional dedicada a la protección de los océanos (amparo rol C8112-19) tras la negativa de Sernapesca a difundir los antecedentes solicitados por la oposición de las empresas involucradas, las que aluden a la afectación de sus derechos comerciales y económicos en el caso de conocerse los antecedentes requeridos. El tribunal  estableció que la información “reviste el carácter de pública por su condición de insumo para el ejercicio de las funciones inherentes y esenciales al órgano público requerido – el SERNAPESCA – lo que se explica en parte por su obtención en virtud de su rol de entidad fiscalizadora de la actividad desarrollada por la reclamante y se complementa con la supervisión directa de la efectividad de los programas específicos para el tratamiento y prevención de los efectos de las enfermedades que potencialmente afectan a las especies ícticas que constituyen el objeto de producción y comercialización de la actora, en pos de la adecuación de aquella a las normas regulatorias sectoriales y por ende, para la verificación de la subsunción de ella las reglas que permiten calificarla de lícita a la luz del derecho previsto en el artículo 19 Nº 21 de la Carta Política”. Jurisprudencia del CPLT El Consejo para la Transparencia ha recibido en los últimos años una serie de amparos en contra de organismos públicos por demandas de información asociada a la industria de salmonicultura en Chile, con el fin de conocer detalles de productos utilizados en centros de cultivo para el tratamiento de enfermedades. A partir de estos casos, el CPLT ha desarrollado un uniforme de jurisprudencia que sostiene que no existe afectación de derechos comerciales y económicos, y que alude al interés público respecto del conocimiento de este tipo de antecedentes, puesto que se vinculan con materias que pueden comprometer la salud pública. Sobre este caso, las empresas pueden insistir en acciones legales y recurrir de queja ante la Corte Suprema. Fuente: www.consejotransparencia.cl",2022-01-04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,21934739.0,chile,radiosago,https://www.radiosago.cl/seremi-de-hacienda-explico-formulas-para-financiar-pension-garantizada-universal/,Seremi de Hacienda explicó fórmulas para financiar Pensión Garantizada Universal,"Este lunes la sala de la Cámara Baja aprobó de forma unánime de manera general y en particular el proyecto de Pensión Garantizada Universal ingresado por el ejecutivo y del cual, su financiamiento depende de otro proyecto de ley que será discutido en la comisión de Hacienda de la cámara durante esta jornada. Y el gobierno ha comunicado que el proyecto le costaría un punto del PIB al año al país, por lo que financiarla requiere ingresos permanentes. Un 0,4% está cubierto por el presupuesto asignado a la pensión básica solidaria, por lo que el restante 0,6% debe ser cubierto por ingresos fiscales. El seremi de hacienda en los lagos, César Zambrano explicó que en primer término se debe recaudar con exenciones en el mercado de capitales. Además, agregó que se suman los impuestos que deberán pagar servicios de internet que antes no lo hacían. Finalmente, se agregarían exenciones tributarias a empresas y personas naturales.  Según han indicado desde el oficialismo, estos ingresos aseguran que  el 90% de los adultos mayores más vulnerables reciban 185 mil pesos mensuales, con un costo cercano a los 717 mil millones de pesos anuales, según Zambrano. ",2022-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,21934740.0,chile,radiosago,https://www.radiosago.cl/convencion-constitucional-elige-este-martes-su-nueva-mesa-directiva/,Convención Constitucional elige este martes su nueva mesa directiva,"Este martes se realizará la elección de la nueva mesa directiva de la Convención Constitucional, que hasta hoy lideraba Elisa Loncon como Presidenta y Jaime Bassa como vicepresidente. El cambio se debe a que en esta jornada se cumplen seis meses exactos desde la instalación del órgano constituyente, fecha en la que su reglamento estipula renovar la mesa directiva. La elección de los nuevos líderes de la Convención se realizará mediante una votación del pleno que requiere la mayoría absoluta de los convencionales en ejercicio, es decir, la mitad más uno. Algunos de los postulantes al puesto son Cristina Dorador (Movimientos Sociales Constituyentes), Patricia Politzer (Independientes No Neutrales), Bárbara Sepúlveda (Partido Comunista), Ramona Reyes (Colectivo Socialista) y el constituyente diaguita Erick Chinga, entre otros. El reglamento también detalla que la mesa directiva debe estar compuesta por siete vicepresidencias adjuntas -dos reservadas a pueblos originarios- que requieren un mecanismo diferente al de la presidencia para ser electos: se requiere el patrocinio de al menos 24 convencionales y de ocho en el caso de los escaños indígenas. La nueva mesa dirigirá la Convención Constituyente por los próximos tres meses, que es el tiempo que resta de trabajo según lo estipulado. En caso de decidir una prórroga, deberán ser ratificados en sus puestos, sino los cargos serán elegidos nuevamente según las mismas reglas. Fuente: Cooperativa",2022-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,21934743.0,chile,radiosago,https://www.radiosago.cl/pgu-avanza-en-la-camara-pero-no-podria-pagarse-antes-de-marzo/,PGU avanza en la Cámara pero no podría pagarse antes de marzo,"Aunque los cuestionamientos no fueron pocos, la Cámara de Diputados finalmente aprobó por 138 votos a favor el proyecto del Gobierno que crea una Pensión Garantizada Universal (PGU) de $185 mil. “Necesitábamos poder dar una señal después de años de paralización de las pensiones y se logra gracias a votos del Gobierno, pero también de aquellos que estuvieron por sobre diferencias políticas”, destacó el jefe de bancada de la UDI, Juan Antonio Coloma, mientras que su par del PPD, Raúl Soto, aseguró: “Estamos contentos, creemos que hoy ha primado la responsabilidad y pensar en el bien común de los chilenos”. Pero el camino por delante es arduo, dado que las dudas sobre el financiamiento de la medida no logran atenuarse. Ese aspecto es materia de un proyecto distinto y mientras el Ejecutivo insiste en que los fondos estarán si se aprueba la fórmula que proponen, desde la oposición siguen la voz de sus expertos, que indican que sólo estaría garantizado un tercio de lo que se requiere. “Instamos al gobierno a que se hagan los esfuerzos para construir un acuerdo que permita que el proyecto esté financiado con nuevos ingresos permanentes. Queremos avanzar de manera responsable”, sostuvo Miguel Crispi (RD), al tiempo que Gael Yeomans sostuvo: “Estamos buscando que la pensión esté financiada mes a mes en lo que resta del periodo y para eso proponemos que se amplíe lo propuesto y otros mecanismos”. Hoy en la Comisión de Hacienda plantearán que la reducción o eliminación de exenciones tributarias se más profunda, ya que como afirmó Yeomans, “sería la vía más rápida” para llegar a una solución. Eso sí, algunos también buscarían incluir un impuesto a los súper ricos y un royalty minero, porque por lo demás, la idea de la izquierda es que la PGU llegue a los $250 mil durante el mandato de Gabriel Boric. Y aunque en su momento se indicó que todo lo referente al financiamiento podría retrasarse hasta que asumiera la próxima administración, porque no impide que la PGU se comience a pagar, la idea se descartó, dado que el Senado no aprobaría un articulado sin el otro. Así las cosas, los diputados pondrán el acelerador para encontrar una fórmula que genere consenso y así despachar a la brevedad la segunda norma y que ambos proyectos se fusionen en la Cámara Alta. Sin embargo, la idea de que la PGU se definirá en un tercer trámite ya se da por hecho y son varios los que no descartan que el receso legislativo de febrero se termine alterando. De hecho, tras la sesión, el ministro del Trabajo ya corrió los plazos de pago. La idea era pagar en febrero, pero él sostuvo que “Parlamento y Dios mediante”, comenzarían a pagar en marzo. Es un gran día. Hoy, por primera vez, estamos dando un paso para que todos los mayores de 65 años tengan una ayuda del Estado”. Así reaccionó la tarde de ayer el ministro de Hacienda, Rodrigo Cerda, ante la determinación de los diputados, recalcando que se trata de un primer paso “muy importante”. En línea, manifestó que esperan seguir conversando con los parlamentarios en torno a una fórmula, ya que se espera que el proyecto vea la luz en el menor plazo posible. Por su parte, el ministro del Trabajo, Patricio Melero, calificó la situación como un “hito histórico”, agregando que espera que en el Senado la iniciativa “siga igual suerte y podamos transformarlo en ley de la República y un derecho”. Consultado respecto del único artículo rechazado y que dice relación con el monto mínimo para contratar una Renta Vitalicia, Melero indicó que lo repondrán en el Senado, dado que su fin era que más personas pudieran acceder a dicha fórmula, puesto que bajaba el monto. “Es dar el beneficio de una renta vitalicia a muchos que por el monto que tienen ahorrado no lo pueden hacer” , sostuvo.",2022-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,21934746.0,chile,radiosago,https://www.radiosago.cl/la-primera-cadem-de-2022-63-tiene-una-imagen-muy-positiva-del-presidente-electo-gabriel-boric/,La primera Cadem de 2022: 63% tiene una imagen “muy positiva” del Presidente electo Gabriel Boric,"Este domingo, Cadem publicó su primera encuesta Plaza Pública del año, en la que se muestra una evaluación positiva del Presidente electo, Gabriel Boric. De acuerdo a los resultados que arrojó la pregunta “¿Usted tiene una imagen muy positiva, positiva, negativa o muy negativa de Gabriel Boric?”, un 63% afirmó tener una imagen muy positiva o positiva del diputado por Magallanes En la otra vereda, un 27% dijo tener una imagen negativa o muy negativa de Boric. A su vez, un 10% no sabía o declinó responder la pregunta. Cadem también informó que el Presidente electo tiene 10 puntos porcentuales más que en julio pasado, es decir, un 53%. Además, si se compara con junio de 2021, son 30 puntos porcentuales más La encuesta Cadem también analizó a los integrantes del equipo de Gabriel Boric, junto con medir el nivel de conocimiento que tiene la ciudadanía sobre algunos de ellos. Por ejemplo, la diputada PC Camila Vallejo lidera la nómina del “Equipo Boric” en términos de conocimiento con un 93%. La secunda el diputado RD Giorgio Jackson, coordinador político del comando del Presidente electo, con un 81%. La doctora Izkia Siches, quien es la jefa de campaña, obtiene un 78%. Respecto de los “mejor evaluados”, el exfiscal Carlos Gajardo tiene un 73% de evaluación positiva, aunque mantiene un 28% de conocimiento. Similares cifras tiene Lucía Dammert, con un 72% de evaluación positiva y 28% de conocimiento. .",2022-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,21934747.0,chile,radiosago,https://www.radiosago.cl/alfredo-castro-descarta-entrar-al-gabinete-de-boric-por-ningun-motivo-seria-ministro-de-cultura/,Alfredo Castro descarta entrar al gabinete de Boric: “Por ningún motivo sería ministro de Cultura”,"Alfredo Castro descartó la posibilidad de ser ministro de Cultura en el gobierno del presidente electo Gabriel Boric. El actor señaló en conversación con Radio Cooperativa que “por ningún motivo sería ministro de Cultura”. “Tengo cosas que hacer, me gusta lo que yo hago y la burocracia para mi no va. Soy una persona muy apasionada, con carácter, y eso no va con la política, que tiene sus tiempos y sus demoras”, expresó. El actor de cintas como Tengo Miedo Torero y El Club señaló que pese a restarse a ser parte del gabinete, el próximo gobierno “me da garantías de libertad, de progreso, de un nuevo Chile”. Cabe mencionar que Alfredo Castro apareció en la franja de Gabriel Boric durante la primera vuelta.",2022-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,21934748.0,chile,radiosago,https://www.radiosago.cl/proyecto-de-la-pgu-se-votara-desde-las-16-horas-en-la-camara-de-diputados/,Proyecto de la PGU se votará desde las 16 horas en la Cámara de Diputados,"Desde las 16 horas de este lunes, la Cámara de Diputados comenzará la votación del proyecto sobre la Pensión Garantizada Universal (PGU) presentado por el Presidente Piñera. La iniciativa, preliminarmente, tendría la aprobación en general casi asegurada, ya que contaría con el respaldo del PPD, la DC y el Partido Socialista, además, de la diputada Karol Cariola (PC), quien, a pesar de las críticas iniciales, señaló que aprobará el proyecto, aunque espera que tenga indicaciones, especialmente en materia de financiamiento. Gabriel Ascencio, jefe de bancada de la DC, declaró a Emol que “como está en dos proyectos, vamos a respaldar la creación de la PGU y el aumento de montos y cobertura, (pero) pediremos profundizar el tema del financiamiento”. El parlamentario Gabriel Silber (DC) sostuvo que, si bien “la PGU es un avance positivo, estamos aprobando un aumento de casi un punto del PIB sin un financiamiento estructuralmente sostenible en el tiempo. Es necesario que se pronuncie nuestro Consejo Fiscal Autónomo para despejar este elemento central del proyecto”. Juan José Ossa, ministro secretario General de la Presidencia, valoró que varios parlamentarios de oposición ya hayan afirmado que votarán a favor de la iniciativa. “Esperamos que esto se traduzca también en una rápida tramitación. Eso nos permitirá ojalá hacer los primeros pagos en el mes de febrero”, explicó. El PGU busca reemplazar el Pilar Solidario en lo que corresponde a la Pensión Básica Solidaria y Aporte Previsional Solidario. El proyecto que se vota esta jornada en la que tiene que ver con la parte previsional, mientras que la parte con el financiamiento a partir de exenciones, provisiones del Tesoro Público y un menor aporte al Fondo de Reserva de Pensiones se votará el martes en la comisión de Hacienda de la Cámara. La iniciativa de PGU busca aumentar de $176 mil a $185 mil la actual Pensión Básica Solidaria y ampliar el beneficio al 90% del Registro Social de Hogares para las personas mayores de 65 años, con pagos decrecientes entre el 80% y el 90% del rango.",2022-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,21934750.0,chile,radiosago,https://www.radiosago.cl/pension-garantizada-universal-parlamentarios-de-oposicion-comprometen-su-apoyo-a-la-iniciativa/,Pensión Garantizada Universal: Parlamentarios de oposición comprometen su apoyo a la iniciativa,"La bancada de diputados del Partido por la Democracia (PPD) anunció su apoyo al proyecto de Pensión Garantizada Universal (PGU) que será votado este lunes en la Cámara Baja. Recientemente aprobada en la Comisión de Hacienda, la iniciativa busca aumentar de $176 mil a $185 mil la actual Pensión Básica Solidaria y ampliar el beneficio al 90% del Registro Social de Hogares para las personas mayores de 65 años, con pagos decrecientes entre el 80% y el 90% del rango. El jefe de bancada PPD, diputado Raúl Soto, adelantó que «vamos a votar a favor de esta iniciativa mañana, porque creemos que es una medida urgente y necesaria para las personas». Sin embargo, el parlamentario advirtió que en su sector comparten «la inquietud que existe acerca de su financiamiento, ya que buscamos que sea permanente y que, tal como señalaron algunos economistas, no aumente el desequilibrio fiscal». De esta forma, Soto aseguró que van a «aprobar el proyecto de ley de Pensión Garantizada Universal, pero obviamente queremos insistir al Gobierno en que aclare y transparente la situación del financiamiento del proyecto. Esperamos que ello ocurra y que efectivamente pueda ver la luz para beneficio de los pensionados de nuestro país». Cariola también votará a favor La diputada del Partido Comunista, Karol Cariola también adelantó que apoyará el proyecto de Pensión Garantizada Universal (PGU) pese a los reparos a su sistema de financiamiento. Cariola afirmó que «nosotros queremos aprobar la Pensión Garantizada Universal lo antes posible. Sin embargo, también queremos que sea con la responsabilidad de sostener un financiamiento permanente». La legisladora destacó que «hay un proyecto de ley en tramitación de exenciones tributarias, que nosotros creemos que hay que mejorarlo, pero al mismo tiempo también ligarlo con la tramitación de la PGU». De esta forma, la diputada remarcó que «nosotros ya votamos a favor en la comisión de Hacienda» y aseguró que «vamos a votar a favor del proyecto PGU en la Sala, de eso no tenemos ninguna duda». Inquietud sobre su financiamiento Si bien en un comienzo parecía que el proyecto tendría respaldo transversal, empezaron a surgir reparos tras una carta de que los economistas Andrea Repetto, José de Gregorio, Rodrigo Valdés y Eduardo Engel enviaron a El Mercurio y en la que cuestionaron el método para costear el beneficio al acusar que supone «holguras que no son otra cosa que un espacio fiscal fantasioso que depende de proyecciones poco realistas». La misiva de los académicos encendió las alarmas desde el equipo del presidente electo Gabriel Boric, cuyo jefe político, el diputado Giorgio Jackson (RD), acusó que «puede dejarle un forado importante en las arcas fiscales a un gobierno entrante». En el Gobierno, desde la Dirección de Presupuestos (Dipres) respondieron a la carta de los economistas y defendieron la viabilidad del método de financiamiento. Fuente: Meganoticias",2022-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,21934754.0,chile,radiosago,https://www.radiosago.cl/charles-aranguiz-sufrio-una-lesion-de-pantorrilla-y-preocupa-a-la-roja/,Charles Aránguiz sufrió una lesión de pantorrilla y preocupa a la Roja,"Bayer Leverkusen anunció una mala noticia para la selección chilena, debido a que el volante Charles Aránguiz sufrió una lesión y quedó en duda para los duelos con Argentina y Bolivia de las Clasificatorias. El futbolista, según el escueto comunicado del cuadro alemán, se lesionó en la pantorrilla durante los entrenamientos individuales y estará fuera de las canchas hasta finales de enero. Por esto, queda muy en entredicho su participación en los próximos partidos rumbo a Qatar 2022 programados para el 27 de enero, ante los albicelestes en Calama, y el 1 de febrero, frente a la Verde en La Paz.",2022-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,21934755.0,chile,radiosago,https://www.radiosago.cl/bienes-nacionales-presento-su-campana-vamos-a-la-playa/,Bienes Nacionales presentó su campaña Vamos a la Playa,"La iniciativa presentada por el ministro Julio Isamit busca que las familias puedan conocer y recorrer las playas de nuestro país, y que además tienen el carácter de bienes nacionales de uso público, es decir, pertenecen a todos los chilenos. Con la campaña se pretende aportar a la reactivación económica de sectores afectados por la pandemia, como el turismo y la gastronomía impulsada por emprendedores locales. En Chile existen 954 playas catastradas por Directemar, de las cuales 156 son aptas para el baño. Por su parte en la región de Los Lagos, la aplicación PlayApp arroja 12 playas aptas para el baño. En esta plataforma disponibles para sistema Android y IOS, puedes acceder a información como identificar sus accesos, lugares aptos para el baño, conocer las medidas de autocuidado y denunciar problemas de acceso. Además, el Ministerio de Bienes Nacionales habilitó el portal playas.mbienes.cl donde podrás encontrar toda la información sobre las playas del país y de la región, donde también puedes hacer denuncias por acceso a playas. Por otra parte, durante el 2021, Bienes Nacionales ha recibido 338 denuncias de usuarios que reportan problemas en el acceso a las playas. Las denuncias más recurrentes son: “sin acceso” (62), “acceso cerrado” (128) y “un tercero impide el acceso” (46). En la región el año 2021 se recibieron 38 denuncias y esta temporada de playas, ya se han recibido tres denuncias formales.  ",2022-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,21934759.0,chile,radiosago,https://www.radiosago.cl/el-fuego-primer-gran-enemigo-del-2022-onemi-reporta-miles-de-hectareas-arrasadas-por-los-incendios-forestales/,"El fuego, primer gran enemigo del 2022: Onemi reporta miles de hectáreas arrasadas por los incendios forestales","La Oficina Nacional de Emergencias del Ministerio del Interior (Onemi) informó que hay un total de 43 incendios forestales registrados a nivel nacional, de los cuales 15 se encuentran activos, 26 controlados y dos ya fueron extinguidos. La entidad entregó el reporte en base a su Sistema de Información Digital para Control de Operaciones (SIDCO), con información de las 6:30 horas de este sábado 1 de enero. Sólo el siniestro “El Rosario” que afecta la comuna de Quillón, en la Región del Ñuble, se mantiene con Alerta Roja. Hasta el momento ha consumido 2.153 hectáreas, ha dejado 10 viviendas destruidas y la cantidad de damnificados está en evaluación. También se mantiene activo el incendio “Pampa Idahue”, que ha afectado 25 hectáreas en la comuna de Coltauco, en la Región de O’Higgins. En la Región de La Araucanía, sigue activo el siniestro “El Almendro 2″ que se desarrolla en las comunas de Los Sauces y Angol. El fuego ha arrasado 12.567 hectáreas y dejó dos viviendas destruidas, cuatro damnificados y dos lesionados. Asimismo, se reportó un galpón y una bodega combustionada en la comuna de Los Sauces, además de un puente y una bodega en la comuna de Angol. En tanto, está controlado el siniestro “Cerro Quilpín” que afectó a la comuna de Yerbas Buenas en la Región del Maule y quedó 19,6 hectáreas quemadas. También fueron controlados los tres incendios que afectaron la Región de Los Lagos: “La Vara – Lado Sur” y “Colegio Nueva Chamiza – ex Escuela Nueva” en Puerto Montt y “La Vista Rilan” en la comuna de Castro. Afectaron 14,15, 8 y 12,7 hectáreas respectivamente. En total, la Onemi reportó 13 viviendas destruidas, 10 en Ñuble, dos en La Araucanía y una en O’Higgins.",2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
